
SetupTitle, led1920
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 4
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 01/28/2020 15:06:43
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 37
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f467effd-b422-4fb5-a4f4-839c1b73d829
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, V1: [ 2 , 4 ] V / 401; I1: 100 mA; 2 W	gnd: COMMON
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, led1920
Dimension1, 401, 401
Dimension2, 1, 1
DataName, V1, I1
DataValue, 2, 2.5271E-09
DataValue, 2.005, 2.69406E-09
DataValue, 2.0100000000000002, 2.89316E-09
DataValue, 2.015, 3.09866E-09
DataValue, 2.02, 3.32339E-09
DataValue, 2.025, 3.57253E-09
DataValue, 2.0300000000000002, 3.82952E-09
DataValue, 2.035, 4.13492E-09
DataValue, 2.04, 4.44465E-09
DataValue, 2.045, 4.78239E-09
DataValue, 2.05, 5.15085E-09
DataValue, 2.055, 5.54786E-09
DataValue, 2.06, 5.98957E-09
DataValue, 2.065, 6.45872E-09
DataValue, 2.07, 6.95935E-09
DataValue, 2.075, 7.51227E-09
DataValue, 2.08, 8.12444E-09
DataValue, 2.085, 8.77735E-09
DataValue, 2.09, 9.5705E-09
DataValue, 2.095, 1.0342299999999999E-08
DataValue, 2.1, 1.1168499999999998E-08
DataValue, 2.105, 1.21149E-08
DataValue, 2.11, 1.3098299999999999E-08
DataValue, 2.115, 1.4160199999999998E-08
DataValue, 2.12, 1.5328499999999997E-08
DataValue, 2.125, 1.6609199999999998E-08
DataValue, 2.13, 1.8021799999999997E-08
DataValue, 2.1350000000000002, 1.9541999999999997E-08
DataValue, 2.14, 2.11641E-08
DataValue, 2.145, 2.2967499999999997E-08
DataValue, 2.15, 2.4998799999999997E-08
DataValue, 2.1550000000000002, 2.7104E-08
DataValue, 2.16, 2.9462699999999998E-08
DataValue, 2.165, 3.20075E-08
DataValue, 2.17, 3.4908799999999994E-08
DataValue, 2.1750000000000003, 3.7980899999999996E-08
DataValue, 2.18, 4.13072E-08
DataValue, 2.185, 4.5029799999999996E-08
DataValue, 2.19, 4.9344199999999993E-08
DataValue, 2.195, 5.3800399999999994E-08
DataValue, 2.2, 5.87404E-08
DataValue, 2.205, 6.4258999999999993E-08
DataValue, 2.21, 7.03266E-08
DataValue, 2.215, 7.73066E-08
DataValue, 2.22, 8.4703799999999991E-08
DataValue, 2.225, 9.29062E-08
DataValue, 2.23, 1.0205199999999999E-07
DataValue, 2.235, 1.1264999999999999E-07
DataValue, 2.24, 1.24057E-07
DataValue, 2.245, 1.3666299999999998E-07
DataValue, 2.25, 1.50899E-07
DataValue, 2.255, 1.66577E-07
DataValue, 2.2600000000000002, 1.8496099999999998E-07
DataValue, 2.265, 2.05002E-07
DataValue, 2.27, 2.27299E-07
DataValue, 2.275, 2.5243499999999997E-07
DataValue, 2.2800000000000002, 2.81948E-07
DataValue, 2.285, 3.1427199999999997E-07
DataValue, 2.29, 3.50179E-07
DataValue, 2.295, 3.9119099999999997E-07
DataValue, 2.3000000000000003, 4.37487E-07
DataValue, 2.305, 4.91971E-07
DataValue, 2.31, 5.51555E-07
DataValue, 2.315, 6.19844E-07
DataValue, 2.32, 6.96678E-07
DataValue, 2.325, 7.8793599999999994E-07
DataValue, 2.33, 8.88554E-07
DataValue, 2.335, 1.00323E-06
DataValue, 2.34, 1.1217000000000002E-06
DataValue, 2.345, 1.2693100000000001E-06
DataValue, 2.35, 1.4443100000000002E-06
DataValue, 2.355, 1.6372300000000002E-06
DataValue, 2.36, 1.8575300000000002E-06
DataValue, 2.365, 2.1089200000000004E-06
DataValue, 2.37, 2.40719E-06
DataValue, 2.375, 2.73609E-06
DataValue, 2.38, 3.1106000000000003E-06
DataValue, 2.3850000000000002, 3.5409500000000004E-06
DataValue, 2.39, 4.02961E-06
DataValue, 2.395, 4.61072E-06
DataValue, 2.4, 5.2504100000000004E-06
DataValue, 2.4050000000000002, 5.9788300000000007E-06
DataValue, 2.41, 6.8110600000000005E-06
DataValue, 2.415, 7.761270000000001E-06
DataValue, 2.42, 8.8871200000000014E-06
DataValue, 2.4250000000000003, 1.01242E-05
DataValue, 2.43, 1.15388E-05
DataValue, 2.435, 1.3149100000000001E-05
DataValue, 2.44, 1.50615E-05
DataValue, 2.445, 1.71634E-05
DataValue, 2.45, 1.9561300000000002E-05
DataValue, 2.455, 2.22909E-05
DataValue, 2.46, 2.54103E-05
DataValue, 2.465, 2.91079E-05
DataValue, 2.47, 3.3171E-05
DataValue, 2.475, 3.7803100000000004E-05
DataValue, 2.48, 4.30803E-05
DataValue, 2.485, 4.90728E-05
DataValue, 2.49, 5.6148100000000005E-05
DataValue, 2.495, 6.3902700000000007E-05
DataValue, 2.5, 7.26896E-05
DataValue, 2.505, 8.26229E-05
DataValue, 2.5100000000000002, 9.3872E-05
DataValue, 2.515, 0.000106976
DataValue, 2.52, 0.000121225
DataValue, 2.525, 0.00013719
DataValue, 2.5300000000000002, 0.00015502000000000002
DataValue, 2.535, 0.00017573800000000002
DataValue, 2.54, 0.00019777800000000002
DataValue, 2.545, 0.00022211100000000002
DataValue, 2.5500000000000003, 0.000248956
DataValue, 2.555, 0.000278401
DataValue, 2.56, 0.000311926
DataValue, 2.565, 0.000347023
DataValue, 2.57, 0.000385139
DataValue, 2.575, 0.000426297
DataValue, 2.58, 0.000470625
DataValue, 2.585, 0.000520024
DataValue, 2.59, 0.00057095700000000008
DataValue, 2.595, 0.000625263
DataValue, 2.6, 0.000682979
DataValue, 2.605, 0.0007466310000000001
DataValue, 2.61, 0.00081149600000000009
DataValue, 2.615, 0.000879753
DataValue, 2.62, 0.000951681
DataValue, 2.625, 0.00102665
DataValue, 2.63, 0.00110858
DataValue, 2.6350000000000002, 0.00119103
DataValue, 2.64, 0.00127697
DataValue, 2.645, 0.00136652
DataValue, 2.65, 0.0014594900000000001
DataValue, 2.6550000000000002, 0.00155988
DataValue, 2.66, 0.00166027
DataValue, 2.665, 0.00176394
DataValue, 2.67, 0.00187132
DataValue, 2.6750000000000003, 0.00198224
DataValue, 2.68, 0.00210109
DataValue, 2.685, 0.0022188200000000003
DataValue, 2.69, 0.00234025
DataValue, 2.695, 0.0024654
DataValue, 2.7, 0.00259885
DataValue, 2.705, 0.00273112
DataValue, 2.71, 0.00286685
DataValue, 2.715, 0.003006
DataValue, 2.72, 0.00314875
DataValue, 2.725, 0.00330064
DataValue, 2.73, 0.00345103
DataValue, 2.735, 0.0036033700000000003
DataValue, 2.74, 0.00376019
DataValue, 2.745, 0.00392049
DataValue, 2.75, 0.0040905
DataValue, 2.755, 0.00425877
DataValue, 2.7600000000000002, 0.00443009
DataValue, 2.765, 0.00460484
DataValue, 2.77, 0.00479045
DataValue, 2.775, 0.00497283
DataValue, 2.7800000000000002, 0.00515847
DataValue, 2.785, 0.00534801
DataValue, 2.79, 0.0055412000000000005
DataValue, 2.795, 0.00574533
DataValue, 2.8000000000000003, 0.00594643
DataValue, 2.805, 0.0061515
DataValue, 2.81, 0.00635999
DataValue, 2.815, 0.00657244
DataValue, 2.82, 0.006797
DataValue, 2.825, 0.00701749
DataValue, 2.83, 0.0072419
DataValue, 2.835, 0.00746986
DataValue, 2.84, 0.00770193
DataValue, 2.845, 0.00794586
DataValue, 2.85, 0.0081865300000000009
DataValue, 2.855, 0.00843109
DataValue, 2.86, 0.00867951
DataValue, 2.865, 0.00894118
DataValue, 2.87, 0.00919869
DataValue, 2.875, 0.00946027
DataValue, 2.88, 0.00971476
DataValue, 2.8850000000000002, 0.00990151
DataValue, 2.89, 0.0102673
DataValue, 2.895, 0.0105342
DataValue, 2.9, 0.010808100000000001
DataValue, 2.9050000000000002, 0.0110875
DataValue, 2.91, 0.011372
DataValue, 2.915, 0.0116728
DataValue, 2.92, 0.011968900000000001
DataValue, 2.9250000000000003, 0.0122699
DataValue, 2.93, 0.012575000000000001
DataValue, 2.935, 0.012885100000000002
DataValue, 2.94, 0.013210200000000002
DataValue, 2.945, 0.0135308
DataValue, 2.95, 0.013856700000000001
DataValue, 2.955, 0.014186400000000002
DataValue, 2.96, 0.014533100000000002
DataValue, 2.965, 0.0148739
DataValue, 2.97, 0.015219900000000002
DataValue, 2.975, 0.015574000000000001
DataValue, 2.98, 0.0159291
DataValue, 2.985, 0.0163013
DataValue, 2.99, 0.0166689
DataValue, 2.995, 0.0170415
DataValue, 3, 0.017420300000000003
DataValue, 3.005, 0.0178038
DataValue, 3.0100000000000002, 0.0182054
DataValue, 3.015, 0.018602100000000003
DataValue, 3.02, 0.019004
DataValue, 3.025, 0.019411300000000003
DataValue, 3.0300000000000002, 0.019843000000000003
DataValue, 3.035, 0.0202606
DataValue, 3.04, 0.020684200000000003
DataValue, 3.045, 0.021116000000000003
DataValue, 3.0500000000000003, 0.021553700000000002
DataValue, 3.055, 0.022009900000000002
DataValue, 3.06, 0.0224611
DataValue, 3.065, 0.022917700000000003
DataValue, 3.0700000000000003, 0.023381500000000003
DataValue, 3.075, 0.023850000000000003
DataValue, 3.08, 0.0243382
DataValue, 3.085, 0.0248231
DataValue, 3.09, 0.025312800000000003
DataValue, 3.095, 0.025809600000000002
DataValue, 3.1, 0.026312500000000003
DataValue, 3.105, 0.026836600000000002
DataValue, 3.11, 0.027355
DataValue, 3.115, 0.027879800000000003
DataValue, 3.12, 0.028411500000000003
DataValue, 3.125, 0.0289668
DataValue, 3.13, 0.029512600000000003
DataValue, 3.1350000000000002, 0.030065200000000004
DataValue, 3.14, 0.030624900000000004
DataValue, 3.145, 0.031191500000000004
DataValue, 3.15, 0.0317809
DataValue, 3.1550000000000002, 0.032364500000000004
DataValue, 3.16, 0.032954000000000004
DataValue, 3.165, 0.0335509
DataValue, 3.17, 0.034170000000000006
DataValue, 3.1750000000000003, 0.034782600000000004
DataValue, 3.18, 0.035401600000000005
DataValue, 3.185, 0.0360274
DataValue, 3.19, 0.0366599
DataValue, 3.1950000000000003, 0.0373186
DataValue, 3.2, 0.037969
DataValue, 3.205, 0.0386258
DataValue, 3.21, 0.039289300000000006
DataValue, 3.215, 0.039977000000000006
DataValue, 3.22, 0.040657700000000005
DataValue, 3.225, 0.0413415
DataValue, 3.23, 0.0420345
DataValue, 3.235, 0.042733700000000006
DataValue, 3.24, 0.0434587
DataValue, 3.245, 0.044176000000000007
DataValue, 3.25, 0.0448985
DataValue, 3.255, 0.045627900000000006
DataValue, 3.2600000000000002, 0.0463826
DataValue, 3.265, 0.047129300000000006
DataValue, 3.27, 0.0478791
DataValue, 3.275, 0.0486354
DataValue, 3.2800000000000002, 0.0493986
DataValue, 3.285, 0.050188500000000004
DataValue, 3.29, 0.0509681
DataValue, 3.295, 0.051753200000000006
DataValue, 3.3000000000000003, 0.0525436
DataValue, 3.305, 0.053357700000000008
DataValue, 3.31, 0.054162700000000008
DataValue, 3.315, 0.054971200000000005
DataValue, 3.3200000000000003, 0.0557848
DataValue, 3.325, 0.056622300000000007
DataValue, 3.33, 0.057447500000000006
DataValue, 3.335, 0.058278300000000005
DataValue, 3.34, 0.059113800000000008
DataValue, 3.345, 0.0599529
DataValue, 3.35, 0.0608158
DataValue, 3.355, 0.061666300000000007
DataValue, 3.36, 0.06251870000000001
DataValue, 3.365, 0.0633765
DataValue, 3.37, 0.0642572
DataValue, 3.375, 0.06512190000000001
DataValue, 3.38, 0.0659913
DataValue, 3.3850000000000002, 0.066862200000000011
DataValue, 3.39, 0.0677365
DataValue, 3.395, 0.0686312
DataValue, 3.4, 0.06951170000000001
DataValue, 3.4050000000000002, 0.070392100000000013
DataValue, 3.41, 0.071272700000000008
DataValue, 3.415, 0.0721741
DataValue, 3.42, 0.073058000000000012
DataValue, 3.4250000000000003, 0.0739394
DataValue, 3.43, 0.0748217
DataValue, 3.435, 0.0757009
DataValue, 3.44, 0.076601300000000011
DataValue, 3.4450000000000003, 0.077483100000000013
DataValue, 3.45, 0.0783591
DataValue, 3.455, 0.0792323
DataValue, 3.46, 0.0801232
DataValue, 3.465, 0.08099110000000001
DataValue, 3.47, 0.0818547
DataValue, 3.475, 0.082713500000000009
DataValue, 3.48, 0.0835704
DataValue, 3.485, 0.0844483
DataValue, 3.49, 0.085299000000000014
DataValue, 3.495, 0.0861413
DataValue, 3.5, 0.0869786
DataValue, 3.505, 0.0878329
DataValue, 3.5100000000000002, 0.088662600000000008
DataValue, 3.515, 0.089478800000000011
DataValue, 3.52, 0.0902899
DataValue, 3.525, 0.0910943
DataValue, 3.5300000000000002, 0.0919168
DataValue, 3.535, 0.0927126
DataValue, 3.54, 0.09349890000000001
DataValue, 3.545, 0.0942848
DataValue, 3.5500000000000003, 0.095087200000000011
DataValue, 3.555, 0.095862800000000012
DataValue, 3.56, 0.09662960000000001
DataValue, 3.565, 0.097389400000000015
DataValue, 3.5700000000000003, 0.09813920000000001
DataValue, 3.575, 0.098909400000000008
DataValue, 3.58, 0.0996578
DataValue, 3.585, 0.10000220000000001
DataValue, 3.59, 
DataValue, 3.595, 
DataValue, 3.6, 
DataValue, 3.605, 
DataValue, 3.61, 
DataValue, 3.615, 
DataValue, 3.62, 
DataValue, 3.625, 
DataValue, 3.63, 
DataValue, 3.6350000000000002, 
DataValue, 3.64, 
DataValue, 3.645, 
DataValue, 3.65, 
