
SetupTitle, led1920
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 4
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 01/28/2020 14:42:55
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 14
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 6aae6ab0-67db-4bcc-8e97-f5fe9260a61b
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, V1: [ 2 , 4 ] V / 401; I1: 100 mA; 2 W	gnd: COMMON
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, led1920
Dimension1, 401, 401
Dimension2, 1, 1
DataName, V1, I1
DataValue, 2, 9.7378999999999988E-09
DataValue, 2.005, 1.0252799999999998E-08
DataValue, 2.0100000000000002, 1.0802399999999998E-08
DataValue, 2.015, 1.1422599999999999E-08
DataValue, 2.02, 1.2049199999999999E-08
DataValue, 2.025, 1.2713199999999999E-08
DataValue, 2.0300000000000002, 1.3410899999999998E-08
DataValue, 2.035, 1.4188599999999999E-08
DataValue, 2.04, 1.49981E-08
DataValue, 2.045, 1.5846599999999998E-08
DataValue, 2.05, 1.6748899999999998E-08
DataValue, 2.055, 1.77175E-08
DataValue, 2.06, 1.8778799999999998E-08
DataValue, 2.065, 1.98844E-08
DataValue, 2.07, 2.10468E-08
DataValue, 2.075, 2.22887E-08
DataValue, 2.08, 2.3690699999999997E-08
DataValue, 2.085, 2.5103199999999997E-08
DataValue, 2.09, 2.6634199999999996E-08
DataValue, 2.095, 2.8227099999999997E-08
DataValue, 2.1, 2.99431E-08
DataValue, 2.105, 3.1902099999999996E-08
DataValue, 2.11, 3.38597E-08
DataValue, 2.115, 3.5983199999999996E-08
DataValue, 2.12, 3.8279599999999994E-08
DataValue, 2.125, 4.08206E-08
DataValue, 2.13, 4.3407899999999995E-08
DataValue, 2.1350000000000002, 4.62727E-08
DataValue, 2.14, 4.9245699999999993E-08
DataValue, 2.145, 5.25429E-08
DataValue, 2.15, 5.61445E-08
DataValue, 2.1550000000000002, 5.9931099999999988E-08
DataValue, 2.16, 6.3944399999999989E-08
DataValue, 2.165, 6.83179E-08
DataValue, 2.17, 7.3209999999999992E-08
DataValue, 2.1750000000000003, 7.8248099999999992E-08
DataValue, 2.18, 8.370639999999999E-08
DataValue, 2.185, 8.96455E-08
DataValue, 2.19, 9.6285499999999992E-08
DataValue, 2.195, 1.03299E-07
DataValue, 2.2, 1.10775E-07
DataValue, 2.205, 1.1902199999999999E-07
DataValue, 2.21, 1.27985E-07
DataValue, 2.215, 1.3804199999999999E-07
DataValue, 2.22, 1.4866299999999999E-07
DataValue, 2.225, 1.6032E-07
DataValue, 2.23, 1.72959E-07
DataValue, 2.235, 1.8734399999999999E-07
DataValue, 2.24, 2.0263099999999998E-07
DataValue, 2.245, 2.1949E-07
DataValue, 2.25, 2.37884E-07
DataValue, 2.255, 2.58155E-07
DataValue, 2.2600000000000002, 2.81369E-07
DataValue, 2.265, 3.06215E-07
DataValue, 2.27, 3.33676E-07
DataValue, 2.275, 3.64116E-07
DataValue, 2.2800000000000002, 3.99256E-07
DataValue, 2.285, 4.37222E-07
DataValue, 2.29, 4.79331E-07
DataValue, 2.295, 5.26237E-07
DataValue, 2.3000000000000003, 5.78827E-07
DataValue, 2.305, 6.4005499999999994E-07
DataValue, 2.31, 7.06615E-07
DataValue, 2.315, 7.81296E-07
DataValue, 2.32, 8.65169E-07
DataValue, 2.325, 9.63902E-07
DataValue, 2.33, 1.05974E-06
DataValue, 2.335, 1.1800000000000001E-06
DataValue, 2.34, 1.3161900000000001E-06
DataValue, 2.345, 1.4706700000000002E-06
DataValue, 2.35, 1.6522200000000002E-06
DataValue, 2.355, 1.85208E-06
DataValue, 2.36, 2.0793700000000004E-06
DataValue, 2.365, 2.33781E-06
DataValue, 2.37, 2.6441300000000002E-06
DataValue, 2.375, 2.98144E-06
DataValue, 2.38, 3.3663900000000002E-06
DataValue, 2.3850000000000002, 3.80516E-06
DataValue, 2.39, 4.3054500000000004E-06
DataValue, 2.395, 4.90093E-06
DataValue, 2.4, 5.5592600000000009E-06
DataValue, 2.4050000000000002, 6.3105500000000009E-06
DataValue, 2.41, 7.1682900000000006E-06
DataValue, 2.415, 8.15119E-06
DataValue, 2.42, 9.3181400000000009E-06
DataValue, 2.4250000000000003, 1.0604E-05
DataValue, 2.43, 1.2076100000000001E-05
DataValue, 2.435, 1.37608E-05
DataValue, 2.44, 1.57615E-05
DataValue, 2.445, 1.79607E-05
DataValue, 2.45, 2.04727E-05
DataValue, 2.455, 2.3333300000000002E-05
DataValue, 2.46, 2.6602E-05
DataValue, 2.465, 3.04698E-05
DataValue, 2.47, 3.4708E-05
DataValue, 2.475, 3.9533900000000004E-05
DataValue, 2.48, 4.5E-05
DataValue, 2.485, 5.11985E-05
DataValue, 2.49, 5.84709E-05
DataValue, 2.495, 6.63944E-05
DataValue, 2.5, 7.53228E-05
DataValue, 2.505, 8.53746E-05
DataValue, 2.5100000000000002, 9.6649E-05
DataValue, 2.515, 0.000109704
DataValue, 2.52, 0.000123795
DataValue, 2.525, 0.000139457
DataValue, 2.5300000000000002, 0.000156839
DataValue, 2.535, 0.000176877
DataValue, 2.54, 0.000198053
DataValue, 2.545, 0.00022131100000000002
DataValue, 2.5500000000000003, 0.000246756
DataValue, 2.555, 0.00027449
DataValue, 2.56, 0.000305925
DataValue, 2.565, 0.000338663
DataValue, 2.57, 0.000374056
DataValue, 2.575, 0.000412109
DataValue, 2.58, 0.000452969
DataValue, 2.585, 0.00049833700000000006
DataValue, 2.59, 0.000545057
DataValue, 2.595, 0.000594725
DataValue, 2.6, 0.000647436
DataValue, 2.605, 0.00070549200000000005
DataValue, 2.61, 0.000764618
DataValue, 2.615, 0.00082683000000000008
DataValue, 2.62, 0.0008923990000000001
DataValue, 2.625, 0.00096108300000000005
DataValue, 2.63, 0.00103569
DataValue, 2.6350000000000002, 0.00111096
DataValue, 2.64, 0.00118966
DataValue, 2.645, 0.00127169
DataValue, 2.65, 0.00135699
DataValue, 2.6550000000000002, 0.00144924
DataValue, 2.66, 0.0015417200000000001
DataValue, 2.665, 0.00163743
DataValue, 2.67, 0.0017366200000000001
DataValue, 2.6750000000000003, 0.0018393700000000001
DataValue, 2.68, 0.00194966
DataValue, 2.685, 0.0020591
DataValue, 2.69, 0.00217222
DataValue, 2.695, 0.00228876
DataValue, 2.7, 0.0024135
DataValue, 2.705, 0.00253738
DataValue, 2.71, 0.00266468
DataValue, 2.715, 0.00279546
DataValue, 2.72, 0.00292976
DataValue, 2.725, 0.00307293
DataValue, 2.73, 0.00321512
DataValue, 2.735, 0.00335899
DataValue, 2.74, 0.00350737
DataValue, 2.745, 0.00365944
DataValue, 2.75, 0.00382114
DataValue, 2.755, 0.00398116
DataValue, 2.7600000000000002, 0.00414431
DataValue, 2.765, 0.00431111
DataValue, 2.77, 0.00448796
DataValue, 2.775, 0.00466251
DataValue, 2.7800000000000002, 0.00484009
DataValue, 2.785, 0.0050211
DataValue, 2.79, 0.00520567
DataValue, 2.795, 0.0054012
DataValue, 2.8000000000000003, 0.00559353
DataValue, 2.805, 0.00578968
DataValue, 2.81, 0.0059894200000000005
DataValue, 2.815, 0.00619263
DataValue, 2.82, 0.0064072800000000004
DataValue, 2.825, 0.00661862
DataValue, 2.83, 0.0068332
DataValue, 2.835, 0.00705115
DataValue, 2.84, 0.0072727600000000005
DataValue, 2.845, 0.00750595
DataValue, 2.85, 0.00773507
DataValue, 2.855, 0.00796727
DataValue, 2.86, 0.00820265
DataValue, 2.865, 0.00845137
DataValue, 2.87, 0.00869555
DataValue, 2.875, 0.00894408
DataValue, 2.88, 0.00919451
DataValue, 2.8850000000000002, 0.00944977
DataValue, 2.89, 0.00970912
DataValue, 2.895, 0.0098950200000000009
DataValue, 2.9, 0.010239400000000001
DataValue, 2.9050000000000002, 0.0104988
DataValue, 2.91, 0.010764200000000002
DataValue, 2.915, 0.011044600000000002
DataValue, 2.92, 0.0113211
DataValue, 2.9250000000000003, 0.011601700000000001
DataValue, 2.93, 0.0118857
DataValue, 2.935, 0.012173600000000001
DataValue, 2.94, 0.0124758
DataValue, 2.945, 0.0127731
DataValue, 2.95, 0.0130755
DataValue, 2.955, 0.013380200000000002
DataValue, 2.96, 0.0136988
DataValue, 2.965, 0.014011700000000002
DataValue, 2.97, 0.014328100000000002
DataValue, 2.975, 0.014648800000000002
DataValue, 2.98, 0.014973900000000002
DataValue, 2.985, 0.015312700000000002
DataValue, 2.99, 0.01565
DataValue, 2.995, 0.0159858
DataValue, 3, 0.016327
DataValue, 3.005, 0.0166719
DataValue, 3.0100000000000002, 0.017032000000000002
DataValue, 3.015, 0.0173857
DataValue, 3.02, 0.0177443
DataValue, 3.025, 0.018106200000000003
DataValue, 3.0300000000000002, 0.018483100000000002
DataValue, 3.035, 0.0188526
DataValue, 3.04, 0.0192275
DataValue, 3.045, 0.0196057
DataValue, 3.0500000000000003, 0.0199878
DataValue, 3.055, 0.020386900000000003
DataValue, 3.06, 0.0207799
DataValue, 3.065, 0.0211754
DataValue, 3.0700000000000003, 0.021577000000000002
DataValue, 3.075, 0.021981
DataValue, 3.08, 0.022401
DataValue, 3.085, 0.022815000000000002
DataValue, 3.09, 0.023233200000000002
DataValue, 3.095, 0.0236559
DataValue, 3.1, 0.024082700000000002
DataValue, 3.105, 0.024526000000000003
DataValue, 3.11, 0.024963500000000003
DataValue, 3.115, 0.025405900000000002
DataValue, 3.12, 0.025851600000000002
DataValue, 3.125, 0.0263139
DataValue, 3.13, 0.026768300000000002
DataValue, 3.1350000000000002, 0.0272264
DataValue, 3.14, 0.0276896
DataValue, 3.145, 0.0281564
DataValue, 3.15, 0.028640600000000002
DataValue, 3.1550000000000002, 0.029116700000000002
DataValue, 3.16, 0.029596600000000004
DataValue, 3.165, 0.030079400000000003
DataValue, 3.17, 0.030581700000000003
DataValue, 3.1750000000000003, 0.031075000000000002
DataValue, 3.18, 0.0315729
DataValue, 3.185, 0.0320739
DataValue, 3.19, 0.0325797
DataValue, 3.1950000000000003, 0.0331043
DataValue, 3.2, 0.033620800000000006
DataValue, 3.205, 0.034140800000000006
DataValue, 3.21, 0.0346633
DataValue, 3.215, 0.035205700000000006
DataValue, 3.22, 0.0357381
DataValue, 3.225, 0.0362748
DataValue, 3.23, 0.036812700000000004
DataValue, 3.235, 0.037357100000000004
DataValue, 3.24, 0.037918400000000005
DataValue, 3.245, 0.038471200000000004
DataValue, 3.25, 0.039025800000000006
DataValue, 3.255, 0.039583400000000005
DataValue, 3.2600000000000002, 0.040163500000000005
DataValue, 3.265, 0.0407314
DataValue, 3.27, 0.0413019
DataValue, 3.275, 0.041877000000000004
DataValue, 3.2800000000000002, 0.0424556
DataValue, 3.285, 0.043052700000000006
DataValue, 3.29, 0.0436404
DataValue, 3.295, 0.0442279
DataValue, 3.3000000000000003, 0.0448189
DataValue, 3.305, 0.0454297
DataValue, 3.31, 0.0460327
DataValue, 3.315, 0.0466388
DataValue, 3.3200000000000003, 0.047248800000000007
DataValue, 3.325, 0.047878600000000007
DataValue, 3.33, 0.048493600000000005
DataValue, 3.335, 0.049114200000000004
DataValue, 3.34, 0.049731600000000008
DataValue, 3.345, 0.050358700000000006
DataValue, 3.35, 0.051003700000000006
DataValue, 3.355, 0.051636900000000006
DataValue, 3.36, 0.052273700000000006
DataValue, 3.365, 0.052910000000000006
DataValue, 3.37, 0.053564600000000004
DataValue, 3.375, 0.054210000000000008
DataValue, 3.38, 0.054856800000000004
DataValue, 3.3850000000000002, 0.055508400000000006
DataValue, 3.39, 0.056173000000000008
DataValue, 3.395, 0.0568393
DataValue, 3.4, 0.057497000000000006
DataValue, 3.4050000000000002, 0.058169100000000008
DataValue, 3.41, 0.0588267
DataValue, 3.415, 0.059503000000000007
DataValue, 3.42, 0.0601674
DataValue, 3.4250000000000003, 0.0608353
DataValue, 3.43, 0.061505100000000007
DataValue, 3.435, 0.062175100000000004
DataValue, 3.44, 0.062864700000000009
DataValue, 3.4450000000000003, 0.063540900000000011
DataValue, 3.45, 0.0642149
DataValue, 3.455, 0.0648963
DataValue, 3.46, 0.065589000000000008
DataValue, 3.465, 0.0662682
DataValue, 3.47, 0.066951000000000011
DataValue, 3.475, 0.0676316
DataValue, 3.48, 0.0683145
DataValue, 3.485, 0.0690135
DataValue, 3.49, 0.069699900000000009
DataValue, 3.495, 0.070385300000000012
DataValue, 3.5, 0.0710693
DataValue, 3.505, 0.07176890000000001
DataValue, 3.5100000000000002, 0.0724573
DataValue, 3.515, 0.0731451
DataValue, 3.52, 0.0738245
DataValue, 3.525, 0.074517900000000012
DataValue, 3.5300000000000002, 0.075217600000000009
DataValue, 3.535, 0.075896
DataValue, 3.54, 0.0765746
DataValue, 3.545, 0.0772564
DataValue, 3.5500000000000003, 0.0779508
DataValue, 3.555, 0.0786303
DataValue, 3.56, 0.0793086
DataValue, 3.565, 0.0799792
DataValue, 3.5700000000000003, 0.080652
DataValue, 3.575, 0.0813446
DataValue, 3.58, 0.082013800000000012
DataValue, 3.585, 0.082677900000000012
DataValue, 3.59, 0.083340400000000009
DataValue, 3.595, 0.084016600000000011
DataValue, 3.6, 0.0846765
DataValue, 3.605, 0.085332600000000008
DataValue, 3.61, 0.085988000000000009
DataValue, 3.615, 0.0866383
DataValue, 3.62, 0.087302
DataValue, 3.625, 0.0879487
