
SetupTitle, led1920
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 4
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 01/28/2020 14:51:40
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 22
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 55c1977c-c2d0-4237-9df0-97c6209191d8
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, V1: [ 2 , 4 ] V / 401; I1: 100 mA; 2 W	gnd: COMMON
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, led1920
Dimension1, 401, 401
Dimension2, 1, 1
DataName, V1, I1
DataValue, 2, 6.48709E-08
DataValue, 2.005, 6.87061E-08
DataValue, 2.0100000000000002, 7.2757599999999987E-08
DataValue, 2.015, 7.716499999999999E-08
DataValue, 2.02, 8.1775799999999993E-08
DataValue, 2.025, 8.6642299999999992E-08
DataValue, 2.0300000000000002, 9.1795399999999991E-08
DataValue, 2.035, 9.7537E-08
DataValue, 2.04, 1.03415E-07
DataValue, 2.045, 1.09628E-07
DataValue, 2.05, 1.16261E-07
DataValue, 2.055, 1.23302E-07
DataValue, 2.06, 1.31065E-07
DataValue, 2.065, 1.38957E-07
DataValue, 2.07, 1.4740299999999999E-07
DataValue, 2.075, 1.5637E-07
DataValue, 2.08, 1.6625E-07
DataValue, 2.085, 1.76452E-07
DataValue, 2.09, 1.87332E-07
DataValue, 2.095, 1.98746E-07
DataValue, 2.1, 2.10997E-07
DataValue, 2.105, 2.24487E-07
DataValue, 2.11, 2.38238E-07
DataValue, 2.115, 2.5304299999999997E-07
DataValue, 2.12, 2.6863E-07
DataValue, 2.125, 2.8621E-07
DataValue, 2.13, 3.03981E-07
DataValue, 2.1350000000000002, 3.23101E-07
DataValue, 2.14, 3.43206E-07
DataValue, 2.145, 3.64827E-07
DataValue, 2.15, 3.88602E-07
DataValue, 2.1550000000000002, 4.12971E-07
DataValue, 2.16, 4.38931E-07
DataValue, 2.165, 4.6696499999999997E-07
DataValue, 2.17, 4.97677E-07
DataValue, 2.1750000000000003, 5.29144E-07
DataValue, 2.18, 5.62967E-07
DataValue, 2.185, 5.99E-07
DataValue, 2.19, 6.39118E-07
DataValue, 2.195, 6.7987299999999994E-07
DataValue, 2.2, 7.24025E-07
DataValue, 2.205, 7.70955E-07
DataValue, 2.21, 8.21096E-07
DataValue, 2.215, 8.77418E-07
DataValue, 2.22, 9.34687E-07
DataValue, 2.225, 9.96381E-07
DataValue, 2.23, 1.0517200000000002E-06
DataValue, 2.235, 1.1250200000000002E-06
DataValue, 2.24, 1.2010800000000001E-06
DataValue, 2.245, 1.28192E-06
DataValue, 2.25, 1.3690600000000001E-06
DataValue, 2.255, 1.46294E-06
DataValue, 2.2600000000000002, 1.5678500000000002E-06
DataValue, 2.265, 1.6767900000000001E-06
DataValue, 2.27, 1.7949900000000001E-06
DataValue, 2.275, 1.92257E-06
DataValue, 2.2800000000000002, 2.0639000000000003E-06
DataValue, 2.285, 2.2122E-06
DataValue, 2.29, 2.3728000000000004E-06
DataValue, 2.295, 2.5453600000000004E-06
DataValue, 2.3000000000000003, 2.7319900000000004E-06
DataValue, 2.305, 2.94276E-06
DataValue, 2.31, 3.1642600000000005E-06
DataValue, 2.315, 3.40341E-06
DataValue, 2.32, 3.6643400000000005E-06
DataValue, 2.325, 3.95852E-06
DataValue, 2.33, 4.26617E-06
DataValue, 2.335, 4.6026400000000009E-06
DataValue, 2.34, 4.96831E-06
DataValue, 2.345, 5.36552E-06
DataValue, 2.35, 5.8154E-06
DataValue, 2.355, 6.2893700000000007E-06
DataValue, 2.36, 6.8054900000000005E-06
DataValue, 2.365, 7.3681700000000005E-06
DataValue, 2.37, 8.00682E-06
DataValue, 2.375, 8.67802E-06
DataValue, 2.38, 9.4111100000000011E-06
DataValue, 2.3850000000000002, 1.0211000000000001E-05
DataValue, 2.39, 1.1086400000000001E-05
DataValue, 2.395, 1.20842E-05
DataValue, 2.4, 1.31359E-05
DataValue, 2.4050000000000002, 1.4287900000000001E-05
DataValue, 2.41, 1.5550100000000002E-05
DataValue, 2.415, 1.6940600000000002E-05
DataValue, 2.42, 1.85193E-05
DataValue, 2.4250000000000003, 2.01955E-05
DataValue, 2.43, 2.2035300000000002E-05
DataValue, 2.435, 2.40599E-05
DataValue, 2.44, 2.6374200000000002E-05
DataValue, 2.445, 2.8829500000000002E-05
DataValue, 2.45, 3.15354E-05
DataValue, 2.455, 3.45204E-05
DataValue, 2.46, 3.78097E-05
DataValue, 2.465, 4.15853E-05
DataValue, 2.47, 4.56026E-05
DataValue, 2.475, 5.00403E-05
DataValue, 2.48, 5.49313E-05
DataValue, 2.485, 6.03328E-05
DataValue, 2.49, 6.64986E-05
DataValue, 2.495, 7.30759E-05
DataValue, 2.5, 8.03033E-05
DataValue, 2.505, 8.8270000000000007E-05
DataValue, 2.5100000000000002, 9.70216E-05
DataValue, 2.515, 0.000106946
DataValue, 2.52, 0.000117485
DataValue, 2.525, 0.00012900500000000002
DataValue, 2.5300000000000002, 0.00014157700000000002
DataValue, 2.535, 0.000155863
DataValue, 2.54, 0.00017074900000000002
DataValue, 2.545, 0.000186913
DataValue, 2.5500000000000003, 0.000204424
DataValue, 2.555, 0.000223321
DataValue, 2.56, 0.00024452400000000003
DataValue, 2.565, 0.00026651800000000004
DataValue, 2.57, 0.00029010200000000004
DataValue, 2.575, 0.00031536300000000004
DataValue, 2.58, 0.000342398
DataValue, 2.585, 0.000372331
DataValue, 2.59, 0.000403088
DataValue, 2.595, 0.000435817
DataValue, 2.6, 0.00047049600000000004
DataValue, 2.605, 0.000508768
DataValue, 2.61, 0.00054783400000000008
DataValue, 2.615, 0.000589077
DataValue, 2.62, 0.00063260700000000009
DataValue, 2.625, 0.000678435
DataValue, 2.63, 0.000728627
DataValue, 2.6350000000000002, 0.00077935900000000008
DataValue, 2.64, 0.00083264900000000008
DataValue, 2.645, 0.00088848500000000006
DataValue, 2.65, 0.00094696700000000006
DataValue, 2.6550000000000002, 0.00101025
DataValue, 2.66, 0.00107426
DataValue, 2.665, 0.00114107
DataValue, 2.67, 0.00121085
DataValue, 2.6750000000000003, 0.00128358
DataValue, 2.68, 0.00136229
DataValue, 2.685, 0.00144099
DataValue, 2.69, 0.0015229
DataValue, 2.695, 0.00160808
DataValue, 2.7, 0.0016999
DataValue, 2.705, 0.0017918
DataValue, 2.71, 0.00188702
DataValue, 2.715, 0.00198561
DataValue, 2.72, 0.00208769
DataValue, 2.725, 0.0021973500000000003
DataValue, 2.73, 0.00230679
DataValue, 2.735, 0.00241873
DataValue, 2.74, 0.0025349500000000002
DataValue, 2.745, 0.00265486
DataValue, 2.75, 0.00278311
DataValue, 2.755, 0.00291091
DataValue, 2.7600000000000002, 0.0030421800000000002
DataValue, 2.765, 0.00317741
DataValue, 2.77, 0.00332173
DataValue, 2.775, 0.00346509
DataValue, 2.7800000000000002, 0.00361201
DataValue, 2.785, 0.0037633700000000003
DataValue, 2.79, 0.00391811
DataValue, 2.795, 0.00408329
DataValue, 2.8000000000000003, 0.00424669
DataValue, 2.805, 0.00441462
DataValue, 2.81, 0.0045864
DataValue, 2.815, 0.00476241
DataValue, 2.82, 0.00494935
DataValue, 2.825, 0.00513455
DataValue, 2.83, 0.0053238800000000005
DataValue, 2.835, 0.00551737
DataValue, 2.84, 0.0057158
DataValue, 2.845, 0.00592535
DataValue, 2.85, 0.0061329800000000005
DataValue, 2.855, 0.00634525
DataValue, 2.86, 0.0065619400000000005
DataValue, 2.865, 0.00679147
DataValue, 2.87, 0.00701839
DataValue, 2.875, 0.0072503
DataValue, 2.88, 0.0074859800000000006
DataValue, 2.8850000000000002, 0.00772761
DataValue, 2.89, 0.00798252
DataValue, 2.895, 0.00823465
DataValue, 2.9, 0.008492050000000001
DataValue, 2.9050000000000002, 0.0087548
DataValue, 2.91, 0.00902258
DataValue, 2.915, 0.00930534
DataValue, 2.92, 0.00958398
DataValue, 2.9250000000000003, 0.00982803
DataValue, 2.93, 0.010148200000000001
DataValue, 2.935, 0.010430300000000002
DataValue, 2.94, 0.010728000000000001
DataValue, 2.945, 0.011025000000000002
DataValue, 2.95, 0.011329200000000001
DataValue, 2.955, 0.0116392
DataValue, 2.96, 0.011966800000000001
DataValue, 2.965, 0.0122915
DataValue, 2.97, 0.012622000000000001
DataValue, 2.975, 0.012959300000000002
DataValue, 2.98, 0.013302200000000002
DataValue, 2.985, 0.0136652
DataValue, 2.99, 0.0140227
DataValue, 2.995, 0.0143873
DataValue, 3, 0.014759000000000001
DataValue, 3.005, 0.015137200000000002
DataValue, 3.0100000000000002, 0.015534700000000002
DataValue, 3.015, 0.015928900000000003
DataValue, 3.02, 0.0163307
DataValue, 3.025, 0.016738600000000003
DataValue, 3.0300000000000002, 0.017166900000000002
DataValue, 3.035, 0.017592200000000002
DataValue, 3.04, 0.0180236
DataValue, 3.045, 0.018463800000000002
DataValue, 3.0500000000000003, 0.018912400000000003
DataValue, 3.055, 0.019382100000000003
DataValue, 3.06, 0.0198487
DataValue, 3.065, 0.020323
DataValue, 3.0700000000000003, 0.0208068
DataValue, 3.075, 0.021297600000000003
DataValue, 3.08, 0.021811800000000003
DataValue, 3.085, 0.022322900000000003
DataValue, 3.09, 0.022843500000000003
DataValue, 3.095, 0.023373400000000003
DataValue, 3.1, 0.023913100000000003
DataValue, 3.105, 0.024477000000000002
DataValue, 3.11, 0.0250381
DataValue, 3.115, 0.0256081
DataValue, 3.12, 0.026188600000000003
DataValue, 3.125, 0.0267942
DataValue, 3.13, 0.027396300000000002
DataValue, 3.1350000000000002, 0.028009100000000002
DataValue, 3.14, 0.028631700000000003
DataValue, 3.145, 0.029265400000000004
DataValue, 3.15, 0.029925100000000003
DataValue, 3.1550000000000002, 0.030583600000000002
DataValue, 3.16, 0.031251
DataValue, 3.165, 0.031929900000000004
DataValue, 3.17, 0.0326371
DataValue, 3.1750000000000003, 0.033341
DataValue, 3.18, 0.034056800000000005
DataValue, 3.185, 0.034782600000000004
DataValue, 3.19, 0.0355188
DataValue, 3.1950000000000003, 0.036286900000000004
DataValue, 3.2, 0.0370496
DataValue, 3.205, 0.037823
DataValue, 3.21, 0.0386089
DataValue, 3.215, 0.039424400000000005
DataValue, 3.22, 0.040234700000000005
DataValue, 3.225, 0.041056
DataValue, 3.23, 0.041886500000000007
DataValue, 3.235, 0.042727600000000004
DataValue, 3.24, 0.0435993
DataValue, 3.245, 0.0444671
DataValue, 3.25, 0.045343
DataValue, 3.255, 0.046229500000000007
DataValue, 3.2600000000000002, 0.047147800000000004
DataValue, 3.265, 0.048057400000000007
DataValue, 3.27, 0.048973300000000004
DataValue, 3.275, 0.049897500000000004
DataValue, 3.2800000000000002, 0.050831600000000005
DataValue, 3.285, 0.0517946
DataValue, 3.29, 0.052746200000000007
DataValue, 3.295, 0.053704400000000006
DataValue, 3.3000000000000003, 0.054671300000000006
DataValue, 3.305, 0.055664300000000007
DataValue, 3.31, 0.056646600000000005
DataValue, 3.315, 0.057630600000000004
DataValue, 3.3200000000000003, 0.058620100000000008
DataValue, 3.325, 0.059635600000000004
DataValue, 3.33, 0.0606336
DataValue, 3.335, 0.061655100000000004
DataValue, 3.34, 0.062651300000000007
DataValue, 3.345, 0.06364800000000001
DataValue, 3.35, 0.0646695
DataValue, 3.355, 0.065672600000000012
DataValue, 3.36, 0.0666733
DataValue, 3.365, 0.0676733
DataValue, 3.37, 0.068692300000000012
DataValue, 3.375, 0.069690300000000011
DataValue, 3.38, 0.070680200000000012
DataValue, 3.3850000000000002, 0.0716692
DataValue, 3.39, 0.0726514
DataValue, 3.395, 0.0736514
DataValue, 3.4, 0.0746266
DataValue, 3.4050000000000002, 0.07559260000000001
DataValue, 3.41, 0.0765499
DataValue, 3.415, 0.077522200000000013
DataValue, 3.42, 0.0784693
DataValue, 3.4250000000000003, 0.079403200000000007
DataValue, 3.43, 0.0803307
DataValue, 3.435, 0.081246000000000013
DataValue, 3.44, 0.082177800000000009
DataValue, 3.4450000000000003, 0.083077800000000007
DataValue, 3.45, 0.08396830000000001
DataValue, 3.455, 0.0848638
DataValue, 3.46, 0.0857533
DataValue, 3.465, 0.0866157
DataValue, 3.47, 0.0874705
DataValue, 3.475, 0.0883159
DataValue, 3.48, 0.089154100000000014
DataValue, 3.485, 0.0900094
DataValue, 3.49, 0.090834800000000007
DataValue, 3.495, 0.0916503
DataValue, 3.5, 0.092460500000000015
DataValue, 3.505, 0.0932887
DataValue, 3.5100000000000002, 0.0940884
DataValue, 3.515, 0.0948736
DataValue, 3.52, 0.095652700000000007
DataValue, 3.525, 0.096421700000000013
DataValue, 3.5300000000000002, 0.097214000000000009
DataValue, 3.535, 0.097976000000000008
DataValue, 3.54, 0.098728600000000014
DataValue, 3.545, 0.0994739
DataValue, 3.5500000000000003, 0.1000024
DataValue, 3.555, 
DataValue, 3.56, 
DataValue, 3.565, 
DataValue, 3.5700000000000003, 
DataValue, 3.575, 
DataValue, 3.58, 
DataValue, 3.585, 
DataValue, 3.59, 
DataValue, 3.595, 
DataValue, 3.6, 
DataValue, 3.605, 
DataValue, 3.61, 
DataValue, 3.615, 
DataValue, 3.62, 
DataValue, 3.625, 
DataValue, 3.63, 
DataValue, 3.6350000000000002, 
DataValue, 3.64, 
DataValue, 3.645, 
DataValue, 3.65, 
DataValue, 3.6550000000000002, 
DataValue, 3.66, 
