
SetupTitle, led1920
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 4
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 01/28/2020 14:47:18
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 18
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 3c071f82-a974-407b-af6e-db85ebd2b77f
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, V1: [ 2 , 4 ] V / 401; I1: 100 mA; 2 W	gnd: COMMON
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, led1920
Dimension1, 401, 401
Dimension2, 1, 1
DataName, V1, I1
DataValue, 2, 1.2015599999999998E-08
DataValue, 2.005, 1.28039E-08
DataValue, 2.0100000000000002, 1.3617699999999999E-08
DataValue, 2.015, 1.45425E-08
DataValue, 2.02, 1.5484899999999997E-08
DataValue, 2.025, 1.6519299999999997E-08
DataValue, 2.0300000000000002, 1.7618199999999997E-08
DataValue, 2.035, 1.8825599999999998E-08
DataValue, 2.04, 2.0035999999999998E-08
DataValue, 2.045, 2.1370099999999998E-08
DataValue, 2.05, 2.28118E-08
DataValue, 2.055, 2.4341799999999996E-08
DataValue, 2.06, 2.6022399999999998E-08
DataValue, 2.065, 2.7764499999999997E-08
DataValue, 2.07, 2.9631899999999998E-08
DataValue, 2.075, 3.1643899999999997E-08
DataValue, 2.08, 3.39251E-08
DataValue, 2.085, 3.6242399999999996E-08
DataValue, 2.09, 3.87354E-08
DataValue, 2.095, 4.14073E-08
DataValue, 2.1, 4.4225499999999995E-08
DataValue, 2.105, 4.7408199999999994E-08
DataValue, 2.11, 5.0687199999999993E-08
DataValue, 2.115, 5.4220399999999994E-08
DataValue, 2.12, 5.79278E-08
DataValue, 2.125, 6.211119999999999E-08
DataValue, 2.13, 6.65767E-08
DataValue, 2.1350000000000002, 7.1169699999999992E-08
DataValue, 2.14, 7.6172699999999987E-08
DataValue, 2.145, 8.1687399999999991E-08
DataValue, 2.15, 8.7817999999999986E-08
DataValue, 2.1550000000000002, 9.41699E-08
DataValue, 2.16, 1.00888E-07
DataValue, 2.165, 1.08252E-07
DataValue, 2.17, 1.16602E-07
DataValue, 2.1750000000000003, 1.25017E-07
DataValue, 2.18, 1.34248E-07
DataValue, 2.185, 1.44292E-07
DataValue, 2.19, 1.55387E-07
DataValue, 2.195, 1.6705799999999999E-07
DataValue, 2.2, 1.7952199999999999E-07
DataValue, 2.205, 1.93042E-07
DataValue, 2.21, 2.08192E-07
DataValue, 2.215, 2.24605E-07
DataValue, 2.22, 2.42333E-07
DataValue, 2.225, 2.61297E-07
DataValue, 2.23, 2.8188E-07
DataValue, 2.235, 3.05284E-07
DataValue, 2.24, 3.29959E-07
DataValue, 2.245, 3.56617E-07
DataValue, 2.25, 3.85769E-07
DataValue, 2.255, 4.17447E-07
DataValue, 2.2600000000000002, 4.53614E-07
DataValue, 2.265, 4.92097E-07
DataValue, 2.27, 5.3442399999999994E-07
DataValue, 2.275, 5.80675E-07
DataValue, 2.2800000000000002, 6.33138E-07
DataValue, 2.285, 6.89195E-07
DataValue, 2.29, 7.5078E-07
DataValue, 2.295, 8.18339E-07
DataValue, 2.3000000000000003, 8.93483E-07
DataValue, 2.305, 9.79242E-07
DataValue, 2.31, 1.05957E-06
DataValue, 2.315, 1.1603300000000001E-06
DataValue, 2.32, 1.27193E-06
DataValue, 2.325, 1.40002E-06
DataValue, 2.33, 1.5374200000000002E-06
DataValue, 2.335, 1.68983E-06
DataValue, 2.34, 1.8590000000000001E-06
DataValue, 2.345, 2.0458100000000002E-06
DataValue, 2.35, 2.2625600000000003E-06
DataValue, 2.355, 2.49573E-06
DataValue, 2.36, 2.7546300000000003E-06
DataValue, 2.365, 3.04324E-06
DataValue, 2.37, 3.3772100000000003E-06
DataValue, 2.375, 3.7359900000000005E-06
DataValue, 2.38, 4.1366500000000005E-06
DataValue, 2.3850000000000002, 4.5839400000000005E-06
DataValue, 2.39, 5.08318E-06
DataValue, 2.395, 5.66188E-06
DataValue, 2.4, 6.28629E-06
DataValue, 2.4050000000000002, 6.9857500000000008E-06
DataValue, 2.41, 7.7678E-06
DataValue, 2.415, 8.64576E-06
DataValue, 2.42, 9.66697E-06
DataValue, 2.4250000000000003, 1.07722E-05
DataValue, 2.43, 1.20115E-05
DataValue, 2.435, 1.3406400000000001E-05
DataValue, 2.44, 1.50338E-05
DataValue, 2.445, 1.6798E-05
DataValue, 2.45, 1.87849E-05
DataValue, 2.455, 2.1015E-05
DataValue, 2.46, 2.35283E-05
DataValue, 2.465, 2.6465400000000002E-05
DataValue, 2.47, 2.96522E-05
DataValue, 2.475, 3.32315E-05
DataValue, 2.48, 3.72557E-05
DataValue, 2.485, 4.17695E-05
DataValue, 2.49, 4.70145E-05
DataValue, 2.495, 5.26921E-05
DataValue, 2.5, 5.90422E-05
DataValue, 2.505, 6.6128500000000009E-05
DataValue, 2.5100000000000002, 7.4030400000000009E-05
DataValue, 2.515, 8.31415E-05
DataValue, 2.52, 9.28972E-05
DataValue, 2.525, 0.000103645
DataValue, 2.5300000000000002, 0.00011554700000000001
DataValue, 2.535, 0.000129212
DataValue, 2.54, 0.000143596
DataValue, 2.545, 0.000159332
DataValue, 2.5500000000000003, 0.000176498
DataValue, 2.555, 0.00019517200000000002
DataValue, 2.56, 0.00021627900000000002
DataValue, 2.565, 0.00023826900000000002
DataValue, 2.57, 0.00026200100000000004
DataValue, 2.575, 0.000287539
DataValue, 2.58, 0.000314982
DataValue, 2.585, 0.000345511
DataValue, 2.59, 0.00037696500000000005
DataValue, 2.595, 0.000410579
DataValue, 2.6, 0.00044629800000000003
DataValue, 2.605, 0.00048582100000000005
DataValue, 2.61, 0.000526303
DataValue, 2.615, 0.000569154
DataValue, 2.62, 0.000614525
DataValue, 2.625, 0.000662371
DataValue, 2.63, 0.00071488600000000008
DataValue, 2.6350000000000002, 0.00076814800000000007
DataValue, 2.64, 0.000824073
DataValue, 2.645, 0.000882955
DataValue, 2.65, 0.000944742
DataValue, 2.6550000000000002, 0.00101171
DataValue, 2.66, 0.00107956
DataValue, 2.665, 0.00115052
DataValue, 2.67, 0.00122471
DataValue, 2.6750000000000003, 0.00130214
DataValue, 2.68, 0.00138606
DataValue, 2.685, 0.00147013
DataValue, 2.69, 0.00155777
DataValue, 2.695, 0.0016490300000000001
DataValue, 2.7, 0.00174748
DataValue, 2.705, 0.00184637
DataValue, 2.71, 0.0019487200000000001
DataValue, 2.715, 0.00205477
DataValue, 2.72, 0.00216479
DataValue, 2.725, 0.00228332
DataValue, 2.73, 0.00240172
DataValue, 2.735, 0.00252262
DataValue, 2.74, 0.00264823
DataValue, 2.745, 0.0027777
DataValue, 2.75, 0.00291616
DataValue, 2.755, 0.00305418
DataValue, 2.7600000000000002, 0.0031958
DataValue, 2.765, 0.00334137
DataValue, 2.77, 0.0034965
DataValue, 2.775, 0.00365027
DataValue, 2.7800000000000002, 0.00380793
DataValue, 2.785, 0.00396978
DataValue, 2.79, 0.00413587
DataValue, 2.795, 0.00431209
DataValue, 2.8000000000000003, 0.00448675
DataValue, 2.805, 0.00466611
DataValue, 2.81, 0.00484915
DataValue, 2.815, 0.00503639
DataValue, 2.82, 0.00523517
DataValue, 2.825, 0.00543179
DataValue, 2.83, 0.00563209
DataValue, 2.835, 0.00583662
DataValue, 2.84, 0.00604633
DataValue, 2.845, 0.00626772
DataValue, 2.85, 0.0064864300000000005
DataValue, 2.855, 0.00670977
DataValue, 2.86, 0.00693704
DataValue, 2.865, 0.00717679
DataValue, 2.87, 0.00741266
DataValue, 2.875, 0.0076527900000000005
DataValue, 2.88, 0.00789648
DataValue, 2.8850000000000002, 0.00814567
DataValue, 2.89, 0.00840837
DataValue, 2.895, 0.008668
DataValue, 2.9, 0.0089329
DataValue, 2.9050000000000002, 0.0092015
DataValue, 2.91, 0.0094744000000000009
DataValue, 2.915, 0.00974613
DataValue, 2.92, 0.010032200000000002
DataValue, 2.9250000000000003, 0.010307
DataValue, 2.93, 0.0105897
DataValue, 2.935, 0.010878
DataValue, 2.94, 0.011181700000000001
DataValue, 2.945, 0.011483100000000001
DataValue, 2.95, 0.0117935
DataValue, 2.955, 0.012103500000000001
DataValue, 2.96, 0.012430600000000002
DataValue, 2.965, 0.012753100000000002
DataValue, 2.97, 0.013081500000000001
DataValue, 2.975, 0.013414100000000002
DataValue, 2.98, 0.0137511
DataValue, 2.985, 0.014106100000000002
DataValue, 2.99, 0.014456600000000002
DataValue, 2.995, 0.014813500000000002
DataValue, 3, 0.015174700000000001
DataValue, 3.005, 0.015542700000000001
DataValue, 3.0100000000000002, 0.015926000000000003
DataValue, 3.015, 0.016304600000000002
DataValue, 3.02, 0.016689500000000003
DataValue, 3.025, 0.017078700000000002
DataValue, 3.0300000000000002, 0.017485200000000003
DataValue, 3.035, 0.017887200000000002
DataValue, 3.04, 0.018293
DataValue, 3.045, 0.0187059
DataValue, 3.0500000000000003, 0.0191235
DataValue, 3.055, 0.0195605
DataValue, 3.06, 0.0199928
DataValue, 3.065, 0.020430100000000003
DataValue, 3.0700000000000003, 0.0208821
DataValue, 3.075, 0.021330000000000002
DataValue, 3.08, 0.021799400000000003
DataValue, 3.085, 0.0222638
DataValue, 3.09, 0.022733200000000002
DataValue, 3.095, 0.023215600000000003
DataValue, 3.1, 0.023698800000000003
DataValue, 3.105, 0.0241998
DataValue, 3.11, 0.0246997
DataValue, 3.115, 0.025203700000000002
DataValue, 3.12, 0.025715900000000003
DataValue, 3.125, 0.0262485
DataValue, 3.13, 0.026774500000000003
DataValue, 3.1350000000000002, 0.0273077
DataValue, 3.14, 0.027848200000000004
DataValue, 3.145, 0.028392000000000004
DataValue, 3.15, 0.028956400000000004
DataValue, 3.1550000000000002, 0.0295147
DataValue, 3.16, 0.0300749
DataValue, 3.165, 0.030641300000000003
DataValue, 3.17, 0.031227800000000003
DataValue, 3.1750000000000003, 0.0318063
DataValue, 3.18, 0.032388900000000005
DataValue, 3.185, 0.0329761
DataValue, 3.19, 0.0335736
DataValue, 3.1950000000000003, 0.0341839
DataValue, 3.2, 0.034785
DataValue, 3.205, 0.0353908
DataValue, 3.21, 0.0359994
DataValue, 3.215, 0.0366316
DataValue, 3.22, 0.037259900000000006
DataValue, 3.225, 0.037891100000000004
DataValue, 3.23, 0.0385336
DataValue, 3.235, 0.0391793
DataValue, 3.24, 0.039851000000000004
DataValue, 3.245, 0.040513
DataValue, 3.25, 0.041183000000000004
DataValue, 3.255, 0.0418607
DataValue, 3.2600000000000002, 0.0425562
DataValue, 3.265, 0.043240600000000004
DataValue, 3.27, 0.043927700000000007
DataValue, 3.275, 0.0446215
DataValue, 3.2800000000000002, 0.045320000000000006
DataValue, 3.285, 0.0460426
DataValue, 3.29, 0.046751
DataValue, 3.295, 0.047466600000000005
DataValue, 3.3000000000000003, 0.048186700000000006
DataValue, 3.305, 0.0489305
DataValue, 3.31, 0.049662200000000004
DataValue, 3.315, 0.050399400000000004
DataValue, 3.3200000000000003, 0.0511375
DataValue, 3.325, 0.051906100000000004
DataValue, 3.33, 0.052646500000000006
DataValue, 3.335, 0.053392200000000008
DataValue, 3.34, 0.0541507
DataValue, 3.345, 0.0548975
DataValue, 3.35, 0.055666900000000005
DataValue, 3.355, 0.056421400000000003
DataValue, 3.36, 0.057173800000000004
DataValue, 3.365, 0.0579283
DataValue, 3.37, 0.058701800000000005
DataValue, 3.375, 0.059463300000000004
DataValue, 3.38, 0.060222500000000005
DataValue, 3.3850000000000002, 0.060975400000000006
DataValue, 3.39, 0.061725100000000005
DataValue, 3.395, 0.0625
DataValue, 3.4, 0.0632593
DataValue, 3.4050000000000002, 0.064007600000000012
DataValue, 3.41, 0.06476040000000001
DataValue, 3.415, 0.065526400000000012
DataValue, 3.42, 0.0662963
DataValue, 3.4250000000000003, 0.06703980000000001
DataValue, 3.43, 0.0677803
DataValue, 3.435, 0.0685159
DataValue, 3.44, 0.069275800000000012
DataValue, 3.4450000000000003, 0.0700172
DataValue, 3.45, 0.0707618
DataValue, 3.455, 0.0715031
DataValue, 3.46, 0.072246700000000011
DataValue, 3.465, 0.0729747
DataValue, 3.47, 0.073700400000000013
DataValue, 3.475, 0.074421
DataValue, 3.48, 0.075134200000000012
DataValue, 3.485, 0.075868300000000014
DataValue, 3.49, 0.0765841
DataValue, 3.495, 0.0772917
DataValue, 3.5, 0.07799360000000001
DataValue, 3.505, 0.0787153
DataValue, 3.5100000000000002, 0.0794136
DataValue, 3.515, 0.080106000000000011
DataValue, 3.52, 0.080791200000000007
DataValue, 3.525, 0.0814758
DataValue, 3.5300000000000002, 0.082178900000000013
DataValue, 3.535, 0.0828572
DataValue, 3.54, 0.0835351
DataValue, 3.545, 0.084208
DataValue, 3.5500000000000003, 0.084894500000000012
DataValue, 3.555, 0.0855704
DataValue, 3.56, 0.0862296
DataValue, 3.565, 0.086886
DataValue, 3.5700000000000003, 0.0875418
DataValue, 3.575, 0.0882142
DataValue, 3.58, 0.088867900000000014
DataValue, 3.585, 0.089525500000000008
DataValue, 3.59, 0.0901865
DataValue, 3.595, 0.090855100000000008
DataValue, 3.6, 0.091496500000000008
DataValue, 3.605, 0.092136900000000008
DataValue, 3.61, 0.092775500000000011
DataValue, 3.615, 0.0933992
DataValue, 3.62, 0.094035000000000007
DataValue, 3.625, 0.0946487
DataValue, 3.63, 0.095260500000000012
