
SetupTitle, led1920
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 4
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 01/30/2020 15:07:41
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 8
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 9d609e43-0dad-4eab-b629-1319f1b9bd3d
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, V1: [ 2 , 4 ] V / 401; I1: 100 mA; 2 W	gnd: COMMON
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, led1920
Dimension1, 401, 401
Dimension2, 1, 1
DataName, V1, I1
DataValue, 2, 1.0260699999999999E-08
DataValue, 2.005, 1.1220999999999998E-08
DataValue, 2.0100000000000002, 1.2056199999999998E-08
DataValue, 2.015, 1.3038199999999998E-08
DataValue, 2.02, 1.4162999999999999E-08
DataValue, 2.025, 1.5500999999999998E-08
DataValue, 2.0300000000000002, 1.6722999999999997E-08
DataValue, 2.035, 1.8324E-08
DataValue, 2.04, 1.99113E-08
DataValue, 2.045, 2.1535799999999998E-08
DataValue, 2.05, 2.3410399999999998E-08
DataValue, 2.055, 2.5754699999999998E-08
DataValue, 2.06, 2.8191399999999996E-08
DataValue, 2.065, 3.0467E-08
DataValue, 2.07, 3.2223799999999994E-08
DataValue, 2.075, 3.5922099999999994E-08
DataValue, 2.08, 3.9787299999999994E-08
DataValue, 2.085, 4.3422299999999993E-08
DataValue, 2.09, 4.6166999999999992E-08
DataValue, 2.095, 5.04172E-08
DataValue, 2.1, 5.67034E-08
DataValue, 2.105, 6.1807899999999988E-08
DataValue, 2.11, 6.7452499999999988E-08
DataValue, 2.115, 7.37735E-08
DataValue, 2.12, 7.9767199999999987E-08
DataValue, 2.125, 8.6881099999999988E-08
DataValue, 2.13, 9.6904099999999984E-08
DataValue, 2.1350000000000002, 1.0589E-07
DataValue, 2.14, 1.15858E-07
DataValue, 2.145, 1.2737E-07
DataValue, 2.15, 1.39702E-07
DataValue, 2.1550000000000002, 1.52873E-07
DataValue, 2.16, 1.65337E-07
DataValue, 2.165, 1.83229E-07
DataValue, 2.17, 1.9964299999999998E-07
DataValue, 2.1750000000000003, 2.2081E-07
DataValue, 2.18, 2.42028E-07
DataValue, 2.185, 2.65586E-07
DataValue, 2.19, 2.92572E-07
DataValue, 2.195, 3.21193E-07
DataValue, 2.2, 3.50451E-07
DataValue, 2.205, 3.8719E-07
DataValue, 2.21, 4.2508699999999997E-07
DataValue, 2.215, 4.69304E-07
DataValue, 2.22, 5.14032E-07
DataValue, 2.225, 5.6648E-07
DataValue, 2.23, 6.24154E-07
DataValue, 2.235, 6.8790899999999994E-07
DataValue, 2.24, 7.5779499999999994E-07
DataValue, 2.245, 8.34519E-07
DataValue, 2.25, 9.19738E-07
DataValue, 2.255, 1.0076E-06
DataValue, 2.2600000000000002, 1.1108800000000001E-06
DataValue, 2.265, 1.22575E-06
DataValue, 2.27, 1.35281E-06
DataValue, 2.275, 1.4932800000000003E-06
DataValue, 2.2800000000000002, 1.6552800000000001E-06
DataValue, 2.285, 1.8314200000000003E-06
DataValue, 2.29, 2.02198E-06
DataValue, 2.295, 2.23277E-06
DataValue, 2.3000000000000003, 2.4774500000000003E-06
DataValue, 2.305, 2.7396100000000003E-06
DataValue, 2.31, 3.02986E-06
DataValue, 2.315, 3.35307E-06
DataValue, 2.32, 3.7102600000000005E-06
DataValue, 2.325, 4.12312E-06
DataValue, 2.33, 4.5657900000000005E-06
DataValue, 2.335, 5.05825E-06
DataValue, 2.34, 5.6042900000000009E-06
DataValue, 2.345, 6.2377000000000004E-06
DataValue, 2.35, 6.9092900000000011E-06
DataValue, 2.355, 7.6604E-06
DataValue, 2.36, 8.4953200000000012E-06
DataValue, 2.365, 9.4286400000000009E-06
DataValue, 2.37, 1.05013E-05
DataValue, 2.375, 1.16582E-05
DataValue, 2.38, 1.2946000000000001E-05
DataValue, 2.3850000000000002, 1.4384600000000001E-05
DataValue, 2.39, 1.59833E-05
DataValue, 2.395, 1.7843000000000002E-05
DataValue, 2.4, 1.98449E-05
DataValue, 2.4050000000000002, 2.20789E-05
DataValue, 2.41, 2.45766E-05
DataValue, 2.415, 2.74846E-05
DataValue, 2.42, 3.06173E-05
DataValue, 2.4250000000000003, 3.41272E-05
DataValue, 2.43, 3.80517E-05
DataValue, 2.435, 4.2448300000000005E-05
DataValue, 2.44, 4.7568500000000004E-05
DataValue, 2.445, 5.3094100000000004E-05
DataValue, 2.45, 5.92888E-05
DataValue, 2.455, 6.62274E-05
DataValue, 2.46, 7.40037E-05
DataValue, 2.465, 8.3058E-05
DataValue, 2.47, 9.28356E-05
DataValue, 2.475, 0.000103757
DataValue, 2.48, 0.00011599100000000001
DataValue, 2.485, 0.00013022400000000002
DataValue, 2.49, 0.00014545900000000002
DataValue, 2.495, 0.000162461
DataValue, 2.5, 0.00018136
DataValue, 2.505, 0.000202348
DataValue, 2.5100000000000002, 0.00022653700000000002
DataValue, 2.515, 0.000252273
DataValue, 2.52, 0.000280619
DataValue, 2.525, 0.000311749
DataValue, 2.5300000000000002, 0.000345934
DataValue, 2.535, 0.000384874
DataValue, 2.54, 0.000425563
DataValue, 2.545, 0.00046976200000000003
DataValue, 2.5500000000000003, 0.00051756
DataValue, 2.555, 0.000569182
DataValue, 2.56, 0.000627039
DataValue, 2.565, 0.00068678400000000007
DataValue, 2.57, 0.000750663
DataValue, 2.575, 0.00081881400000000007
DataValue, 2.58, 0.0008941410000000001
DataValue, 2.585, 0.00097110200000000005
DataValue, 2.59, 0.0010522
DataValue, 2.595, 0.00113805
DataValue, 2.6, 0.00122849
DataValue, 2.605, 0.00132736
DataValue, 2.61, 0.00142741
DataValue, 2.615, 0.00153195
DataValue, 2.62, 0.00164139
DataValue, 2.625, 0.00175548
DataValue, 2.63, 0.0018790200000000001
DataValue, 2.6350000000000002, 0.0020028
DataValue, 2.64, 0.00213121
DataValue, 2.645, 0.0022644600000000003
DataValue, 2.65, 0.0024078100000000002
DataValue, 2.6550000000000002, 0.00255108
DataValue, 2.66, 0.00269916
DataValue, 2.665, 0.0028518700000000003
DataValue, 2.67, 0.00300967
DataValue, 2.6750000000000003, 0.00317849
DataValue, 2.68, 0.00334629
DataValue, 2.685, 0.00351838
DataValue, 2.69, 0.00369572
DataValue, 2.695, 0.00387829
DataValue, 2.7, 0.00407276
DataValue, 2.705, 0.0042658900000000005
DataValue, 2.71, 0.0044639
DataValue, 2.715, 0.00466669
DataValue, 2.72, 0.0048746
DataValue, 2.725, 0.00509543
DataValue, 2.73, 0.00531472
DataValue, 2.735, 0.00553742
DataValue, 2.74, 0.00576555
DataValue, 2.745, 0.0060075300000000005
DataValue, 2.75, 0.00624709
DataValue, 2.755, 0.00649229
DataValue, 2.7600000000000002, 0.0067423100000000005
DataValue, 2.765, 0.00699777
DataValue, 2.77, 0.00726832
DataValue, 2.775, 0.00753555
DataValue, 2.7800000000000002, 0.0078080300000000005
DataValue, 2.785, 0.00808625
DataValue, 2.79, 0.00837004
DataValue, 2.795, 0.00867022
DataValue, 2.8000000000000003, 0.00896636
DataValue, 2.805, 0.00926869
DataValue, 2.81, 0.00957491
DataValue, 2.815, 0.00984128
DataValue, 2.82, 0.010207800000000001
DataValue, 2.825, 0.0105196
DataValue, 2.83, 0.010840400000000002
DataValue, 2.835, 0.0111692
DataValue, 2.84, 0.011516600000000002
DataValue, 2.845, 0.0118603
DataValue, 2.85, 0.0122117
DataValue, 2.855, 0.012569100000000002
DataValue, 2.86, 0.012936500000000002
DataValue, 2.865, 0.0133188
DataValue, 2.87, 0.0136973
DataValue, 2.875, 0.014083300000000002
DataValue, 2.88, 0.014474100000000002
DataValue, 2.8850000000000002, 0.014873
DataValue, 2.89, 0.0152925
DataValue, 2.895, 0.0157066
DataValue, 2.9, 0.0161285
DataValue, 2.9050000000000002, 0.0165574
DataValue, 2.91, 0.017007
DataValue, 2.915, 0.0174588
DataValue, 2.92, 0.017908900000000002
DataValue, 2.9250000000000003, 0.0183684
DataValue, 2.93, 0.018842800000000003
DataValue, 2.935, 0.0193282
DataValue, 2.94, 0.0198107
DataValue, 2.945, 0.020302
DataValue, 2.95, 0.020801800000000002
DataValue, 2.955, 0.0213084
DataValue, 2.96, 0.021838800000000002
DataValue, 2.965, 0.0223648
DataValue, 2.97, 0.022898300000000003
DataValue, 2.975, 0.0234396
DataValue, 2.98, 0.023990300000000003
DataValue, 2.985, 0.024566
DataValue, 2.99, 0.025135700000000004
DataValue, 2.995, 0.025713200000000002
DataValue, 3, 0.0263005
DataValue, 3.005, 0.0269121
DataValue, 3.0100000000000002, 0.0275186
DataValue, 3.015, 0.0281325
DataValue, 3.02, 0.0287564
DataValue, 3.025, 0.029388800000000003
DataValue, 3.0300000000000002, 0.0300463
DataValue, 3.035, 0.030698800000000002
DataValue, 3.04, 0.031359700000000004
DataValue, 3.045, 0.032029300000000004
DataValue, 3.0500000000000003, 0.032707700000000006
DataValue, 3.055, 0.033413500000000006
DataValue, 3.06, 0.0341132
DataValue, 3.065, 0.0348204
DataValue, 3.0700000000000003, 0.0355368
DataValue, 3.075, 0.0362801
DataValue, 3.08, 0.0370161
DataValue, 3.085, 0.037761100000000006
DataValue, 3.09, 0.038513000000000006
DataValue, 3.095, 0.0392742
DataValue, 3.1, 0.0400637
DataValue, 3.105, 0.040845700000000006
DataValue, 3.11, 0.041635200000000004
DataValue, 3.115, 0.0424319
DataValue, 3.12, 0.0432386
DataValue, 3.125, 0.044071900000000004
DataValue, 3.13, 0.044905600000000004
DataValue, 3.1350000000000002, 0.0457308
DataValue, 3.14, 0.0465657
DataValue, 3.145, 0.047428700000000004
DataValue, 3.15, 0.048282300000000007
DataValue, 3.1550000000000002, 0.049141000000000004
DataValue, 3.16, 0.0500055
DataValue, 3.165, 0.050875000000000004
DataValue, 3.17, 0.051773700000000006
DataValue, 3.1750000000000003, 0.052658800000000006
DataValue, 3.18, 0.053549900000000004
DataValue, 3.185, 0.054442500000000005
DataValue, 3.19, 0.055365300000000006
DataValue, 3.1950000000000003, 0.0562732
DataValue, 3.2, 0.0571834
DataValue, 3.205, 0.0580975
DataValue, 3.21, 0.0590147
DataValue, 3.215, 0.0599582
DataValue, 3.22, 0.060885900000000007
DataValue, 3.225, 0.061812700000000005
DataValue, 3.23, 0.0627404
DataValue, 3.235, 0.063693
DataValue, 3.24, 0.0646275
DataValue, 3.245, 0.0655618
DataValue, 3.25, 0.0664965
DataValue, 3.255, 0.06743
DataValue, 3.2600000000000002, 0.0683957
DataValue, 3.265, 0.0693294
DataValue, 3.27, 0.07025830000000001
DataValue, 3.275, 0.071183900000000008
DataValue, 3.2800000000000002, 0.072133
DataValue, 3.285, 0.07306
DataValue, 3.29, 0.0740008
DataValue, 3.295, 0.0749125
DataValue, 3.3000000000000003, 0.075821900000000012
DataValue, 3.305, 0.076753
DataValue, 3.31, 0.07766
DataValue, 3.315, 0.0785619
DataValue, 3.3200000000000003, 0.079457900000000012
DataValue, 3.325, 0.08036900000000001
DataValue, 3.33, 0.081254500000000007
DataValue, 3.335, 0.082134000000000013
DataValue, 3.34, 0.083006600000000014
DataValue, 3.345, 0.0839146
DataValue, 3.35, 0.084767100000000012
DataValue, 3.355, 0.0856168
DataValue, 3.36, 0.0864641
DataValue, 3.365, 0.08730220000000001
DataValue, 3.37, 0.088159700000000008
DataValue, 3.375, 0.0889907
DataValue, 3.38, 0.0898126
DataValue, 3.3850000000000002, 0.0906282
DataValue, 3.39, 0.091463400000000014
DataValue, 3.395, 0.09226970000000001
DataValue, 3.4, 0.0930682
DataValue, 3.4050000000000002, 0.093859500000000012
DataValue, 3.41, 0.0946434
DataValue, 3.415, 0.095445900000000014
DataValue, 3.42, 0.0962225
DataValue, 3.4250000000000003, 0.0969919
DataValue, 3.43, 0.0977553
DataValue, 3.435, 0.0985406
DataValue, 3.44, 0.09930180000000001
DataValue, 3.4450000000000003, 0.0999981
DataValue, 3.45, 
DataValue, 3.455, 
DataValue, 3.46, 
DataValue, 3.465, 
DataValue, 3.47, 
DataValue, 3.475, 
DataValue, 3.48, 
DataValue, 3.485, 
DataValue, 3.49, 
DataValue, 3.495, 
DataValue, 3.5, 
DataValue, 3.505, 
DataValue, 3.5100000000000002, 
DataValue, 3.515, 
DataValue, 3.52, 
DataValue, 3.525, 
DataValue, 3.5300000000000002, 
DataValue, 3.535, 
DataValue, 3.54, 
DataValue, 3.545, 
DataValue, 3.5500000000000003, 
DataValue, 3.555, 
DataValue, 3.56, 
DataValue, 3.565, 
DataValue, 3.5700000000000003, 
DataValue, 3.575, 
DataValue, 3.58, 
DataValue, 3.585, 
DataValue, 3.59, 
DataValue, 3.595, 
DataValue, 3.6, 
DataValue, 3.605, 
DataValue, 3.61, 
DataValue, 3.615, 
DataValue, 3.62, 
DataValue, 3.625, 
DataValue, 3.63, 
DataValue, 3.6350000000000002, 
DataValue, 3.64, 
DataValue, 3.645, 
DataValue, 3.65, 
DataValue, 3.6550000000000002, 
DataValue, 3.66, 
DataValue, 3.665, 
DataValue, 3.67, 
DataValue, 3.6750000000000003, 
DataValue, 3.68, 
DataValue, 3.685, 
DataValue, 3.69, 
DataValue, 3.6950000000000003, 
DataValue, 3.7, 
DataValue, 3.705, 
DataValue, 3.71, 
DataValue, 3.715, 
DataValue, 3.72, 
DataValue, 3.725, 
DataValue, 3.73, 
