
SetupTitle, led1920
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 4
TestParameter, Output.Graph.YAxis.Data, I1
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 01/30/2020 15:14:06
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 16
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 1f21ca52-9d19-4ce7-8f34-928c07830f07
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, V1: [ 2 , 4 ] V / 401; I1: 100 mA; 2 W	gnd: COMMON
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, led1920
Dimension1, 401, 401
Dimension2, 1, 1
DataName, V1, I1
DataValue, 2, 7.0024E-09
DataValue, 2.005, 7.433E-09
DataValue, 2.0100000000000002, 7.90525E-09
DataValue, 2.015, 8.46352E-09
DataValue, 2.02, 9.03151E-09
DataValue, 2.025, 9.7334999999999991E-09
DataValue, 2.0300000000000002, 1.0406199999999998E-08
DataValue, 2.035, 1.1197699999999999E-08
DataValue, 2.04, 1.1946199999999999E-08
DataValue, 2.045, 1.2826799999999999E-08
DataValue, 2.05, 1.3744699999999999E-08
DataValue, 2.055, 1.4719399999999998E-08
DataValue, 2.06, 1.5803099999999998E-08
DataValue, 2.065, 1.6954499999999998E-08
DataValue, 2.07, 1.8248E-08
DataValue, 2.075, 1.95919E-08
DataValue, 2.08, 2.11056E-08
DataValue, 2.085, 2.2648899999999998E-08
DataValue, 2.09, 2.4402E-08
DataValue, 2.095, 2.62496E-08
DataValue, 2.1, 2.8321799999999996E-08
DataValue, 2.105, 3.0498799999999996E-08
DataValue, 2.11, 3.29042E-08
DataValue, 2.115, 3.5391099999999995E-08
DataValue, 2.12, 3.8259999999999993E-08
DataValue, 2.125, 4.14324E-08
DataValue, 2.13, 4.4688099999999995E-08
DataValue, 2.1350000000000002, 4.8278E-08
DataValue, 2.14, 5.2294899999999994E-08
DataValue, 2.145, 5.6734299999999993E-08
DataValue, 2.15, 6.1521799999999989E-08
DataValue, 2.1550000000000002, 6.6726599999999991E-08
DataValue, 2.16, 7.234499999999999E-08
DataValue, 2.165, 7.873609999999999E-08
DataValue, 2.17, 8.57147E-08
DataValue, 2.1750000000000003, 9.33925E-08
DataValue, 2.18, 1.01688E-07
DataValue, 2.185, 1.10784E-07
DataValue, 2.19, 1.21333E-07
DataValue, 2.195, 1.32557E-07
DataValue, 2.2, 1.4515E-07
DataValue, 2.205, 1.58708E-07
DataValue, 2.21, 1.73604E-07
DataValue, 2.215, 1.91257E-07
DataValue, 2.22, 2.1003399999999999E-07
DataValue, 2.225, 2.31114E-07
DataValue, 2.23, 2.54576E-07
DataValue, 2.235, 2.81654E-07
DataValue, 2.24, 3.10484E-07
DataValue, 2.245, 3.43364E-07
DataValue, 2.25, 3.79549E-07
DataValue, 2.255, 4.22019E-07
DataValue, 2.2600000000000002, 4.68194E-07
DataValue, 2.265, 5.19937E-07
DataValue, 2.27, 5.78489E-07
DataValue, 2.275, 6.43725E-07
DataValue, 2.2800000000000002, 7.21284E-07
DataValue, 2.285, 8.04428E-07
DataValue, 2.29, 8.9961199999999994E-07
DataValue, 2.295, 1.005892E-06
DataValue, 2.3000000000000003, 1.1207100000000002E-06
DataValue, 2.305, 1.25688E-06
DataValue, 2.31, 1.4112400000000002E-06
DataValue, 2.315, 1.5868000000000002E-06
DataValue, 2.32, 1.7857700000000001E-06
DataValue, 2.325, 2.0200200000000003E-06
DataValue, 2.33, 2.2774700000000002E-06
DataValue, 2.335, 2.5704900000000004E-06
DataValue, 2.34, 2.9020600000000003E-06
DataValue, 2.345, 3.2919400000000005E-06
DataValue, 2.35, 3.7199400000000004E-06
DataValue, 2.355, 4.20478E-06
DataValue, 2.36, 4.75637E-06
DataValue, 2.365, 5.37925E-06
DataValue, 2.37, 6.1149900000000009E-06
DataValue, 2.375, 6.9214500000000005E-06
DataValue, 2.38, 7.83715E-06
DataValue, 2.3850000000000002, 8.8731200000000012E-06
DataValue, 2.39, 1.00427E-05
DataValue, 2.395, 1.1426300000000001E-05
DataValue, 2.4, 1.29512E-05
DataValue, 2.4050000000000002, 1.46675E-05
DataValue, 2.41, 1.66134E-05
DataValue, 2.415, 1.89126E-05
DataValue, 2.42, 2.1421900000000002E-05
DataValue, 2.4250000000000003, 2.4275600000000002E-05
DataValue, 2.43, 2.75071E-05
DataValue, 2.435, 3.11769E-05
DataValue, 2.44, 3.55116E-05
DataValue, 2.445, 4.02489E-05
DataValue, 2.45, 4.56516E-05
DataValue, 2.455, 5.1784100000000005E-05
DataValue, 2.46, 5.87567E-05
DataValue, 2.465, 6.70052E-05
DataValue, 2.47, 7.6041E-05
DataValue, 2.475, 8.63307E-05
DataValue, 2.48, 9.79797E-05
DataValue, 2.485, 0.000111705
DataValue, 2.49, 0.00012665000000000002
DataValue, 2.495, 0.000143563
DataValue, 2.5, 0.000162621
DataValue, 2.505, 0.00018402900000000002
DataValue, 2.5100000000000002, 0.00020901800000000002
DataValue, 2.515, 0.000235886
DataValue, 2.52, 0.00026576400000000004
DataValue, 2.525, 0.000298905
DataValue, 2.5300000000000002, 0.000335496
DataValue, 2.535, 0.000377437
DataValue, 2.54, 0.00042146
DataValue, 2.545, 0.000469451
DataValue, 2.5500000000000003, 0.000521527
DataValue, 2.555, 0.00057782200000000008
DataValue, 2.56, 0.000640905
DataValue, 2.565, 0.00070593400000000008
DataValue, 2.57, 0.000775416
DataValue, 2.575, 0.0008493830000000001
DataValue, 2.58, 0.00093094000000000011
DataValue, 2.585, 0.00101357
DataValue, 2.59, 0.0011009
DataValue, 2.595, 0.00119286
DataValue, 2.6, 0.00128918
DataValue, 2.605, 0.00139407
DataValue, 2.61, 0.0014996
DataValue, 2.615, 0.00160935
DataValue, 2.62, 0.00172354
DataValue, 2.625, 0.0018421
DataValue, 2.63, 0.00196985
DataValue, 2.6350000000000002, 0.00209706
DataValue, 2.64, 0.00222847
DataValue, 2.645, 0.00236404
DataValue, 2.65, 0.00250918
DataValue, 2.6550000000000002, 0.00265342
DataValue, 2.66, 0.00280194
DataValue, 2.665, 0.00295434
DataValue, 2.67, 0.0031111
DataValue, 2.6750000000000003, 0.00327809
DataValue, 2.68, 0.0034433700000000003
DataValue, 2.685, 0.00361203
DataValue, 2.69, 0.00378503
DataValue, 2.695, 0.0039625400000000005
DataValue, 2.7, 0.0041508000000000005
DataValue, 2.705, 0.00433689
DataValue, 2.71, 0.00452681
DataValue, 2.715, 0.00472095
DataValue, 2.72, 0.00491921
DataValue, 2.725, 0.00512928
DataValue, 2.73, 0.0053367200000000005
DataValue, 2.735, 0.00554625
DataValue, 2.74, 0.00576109
DataValue, 2.745, 0.00598824
DataValue, 2.75, 0.00621217
DataValue, 2.755, 0.00644082
DataValue, 2.7600000000000002, 0.00667305
DataValue, 2.765, 0.00690986
DataValue, 2.77, 0.00715984
DataValue, 2.775, 0.00740614
DataValue, 2.7800000000000002, 0.0076564400000000005
DataValue, 2.785, 0.00791118
DataValue, 2.79, 0.00817033
DataValue, 2.795, 0.00844364
DataValue, 2.8000000000000003, 0.00871305
DataValue, 2.805, 0.00898739
DataValue, 2.81, 0.0092657
DataValue, 2.815, 0.009547990000000001
DataValue, 2.82, 0.00981173
DataValue, 2.825, 0.0101297
DataValue, 2.83, 0.010415400000000002
DataValue, 2.835, 0.010708800000000001
DataValue, 2.84, 0.0110191
DataValue, 2.845, 0.0113252
DataValue, 2.85, 0.011637100000000001
DataValue, 2.855, 0.011955
DataValue, 2.86, 0.012277900000000001
DataValue, 2.865, 0.0126172
DataValue, 2.87, 0.0129519
DataValue, 2.875, 0.0132919
DataValue, 2.88, 0.013635900000000001
DataValue, 2.8850000000000002, 0.013986000000000002
DataValue, 2.89, 0.014353600000000001
DataValue, 2.895, 0.014716100000000001
DataValue, 2.9, 0.0150842
DataValue, 2.9050000000000002, 0.015460900000000001
DataValue, 2.91, 0.015851200000000003
DataValue, 2.915, 0.0162364
DataValue, 2.92, 0.0166284
DataValue, 2.9250000000000003, 0.0170258
DataValue, 2.93, 0.017429200000000002
DataValue, 2.935, 0.0178506
DataValue, 2.94, 0.018266200000000003
DataValue, 2.945, 0.0186941
DataValue, 2.95, 0.019120900000000003
DataValue, 2.955, 0.019553400000000002
DataValue, 2.96, 0.020007300000000002
DataValue, 2.965, 0.020455300000000003
DataValue, 2.97, 0.020909200000000003
DataValue, 2.975, 0.0213698
DataValue, 2.98, 0.021836500000000002
DataValue, 2.985, 0.022327500000000004
DataValue, 2.99, 0.0228075
DataValue, 2.995, 0.0232943
DataValue, 3, 0.0237977
DataValue, 3.005, 0.0243102
DataValue, 3.0100000000000002, 0.024818200000000002
DataValue, 3.015, 0.025333
DataValue, 3.02, 0.0258548
DataValue, 3.025, 0.026383600000000004
DataValue, 3.0300000000000002, 0.026934100000000002
DataValue, 3.035, 0.027478300000000004
DataValue, 3.04, 0.028034500000000004
DataValue, 3.045, 0.0285887
DataValue, 3.0500000000000003, 0.029156700000000004
DataValue, 3.055, 0.029743400000000003
DataValue, 3.06, 0.030323100000000002
DataValue, 3.065, 0.0309092
DataValue, 3.0700000000000003, 0.0315024
DataValue, 3.075, 0.0321185
DataValue, 3.08, 0.032727000000000006
DataValue, 3.085, 0.033342300000000005
DataValue, 3.09, 0.033964600000000005
DataValue, 3.095, 0.0345936
DataValue, 3.1, 0.035246400000000004
DataValue, 3.105, 0.0358916
DataValue, 3.11, 0.0365431
DataValue, 3.115, 0.037201000000000005
DataValue, 3.12, 0.037865600000000006
DataValue, 3.125, 0.0385551
DataValue, 3.13, 0.039232500000000003
DataValue, 3.1350000000000002, 0.039917
DataValue, 3.14, 0.040606800000000005
DataValue, 3.145, 0.0413217
DataValue, 3.15, 0.042026900000000006
DataValue, 3.1550000000000002, 0.042736300000000005
DataValue, 3.16, 0.0434521
DataValue, 3.165, 0.044173000000000004
DataValue, 3.17, 0.044920900000000007
DataValue, 3.1750000000000003, 0.045658000000000004
DataValue, 3.18, 0.0463995
DataValue, 3.185, 0.047156
DataValue, 3.19, 0.047923700000000007
DataValue, 3.1950000000000003, 0.048681800000000004
DataValue, 3.2, 0.0494421
DataValue, 3.205, 0.050207100000000005
DataValue, 3.21, 0.050976400000000005
DataValue, 3.215, 0.0517721
DataValue, 3.22, 0.0525544
DataValue, 3.225, 0.053336700000000008
DataValue, 3.23, 0.054123700000000004
DataValue, 3.235, 0.054934000000000004
DataValue, 3.24, 0.0557392
DataValue, 3.245, 0.056533900000000005
DataValue, 3.25, 0.0573328
DataValue, 3.255, 0.058135000000000006
DataValue, 3.2600000000000002, 0.058961900000000005
DataValue, 3.265, 0.0597724
DataValue, 3.27, 0.060583000000000005
DataValue, 3.275, 0.061395700000000004
DataValue, 3.2800000000000002, 0.062230400000000005
DataValue, 3.285, 0.0630489
DataValue, 3.29, 0.0638673
DataValue, 3.295, 0.064685100000000009
DataValue, 3.3000000000000003, 0.0655034
DataValue, 3.305, 0.0663437
DataValue, 3.31, 0.0671833
DataValue, 3.315, 0.0679955
DataValue, 3.3200000000000003, 0.068809600000000012
DataValue, 3.325, 0.069647400000000012
DataValue, 3.33, 0.0704641
DataValue, 3.335, 0.071278000000000008
DataValue, 3.34, 0.072091200000000008
DataValue, 3.345, 0.072925300000000012
DataValue, 3.35, 0.073746600000000009
DataValue, 3.355, 0.0745523
DataValue, 3.36, 0.0753577
DataValue, 3.365, 0.0761778
DataValue, 3.37, 0.07699410000000001
DataValue, 3.375, 0.0777931
DataValue, 3.38, 0.0785889
DataValue, 3.3850000000000002, 0.079382600000000011
DataValue, 3.39, 0.080197
DataValue, 3.395, 0.0809876
DataValue, 3.4, 0.08177390000000001
DataValue, 3.4050000000000002, 0.0825632
DataValue, 3.41, 0.08333850000000001
DataValue, 3.415, 0.084136300000000011
DataValue, 3.42, 0.084923300000000007
DataValue, 3.4250000000000003, 0.08568400000000001
DataValue, 3.43, 0.0864458
DataValue, 3.435, 0.087228800000000009
DataValue, 3.44, 0.087989400000000009
DataValue, 3.4450000000000003, 0.0887436
DataValue, 3.45, 0.089493800000000012
DataValue, 3.455, 0.090239800000000009
DataValue, 3.46, 0.091006200000000009
DataValue, 3.465, 0.0917463
DataValue, 3.47, 0.092481200000000013
DataValue, 3.475, 0.093212
DataValue, 3.48, 0.093963200000000011
DataValue, 3.485, 0.094690100000000013
DataValue, 3.49, 0.095411400000000007
DataValue, 3.495, 0.096127300000000013
DataValue, 3.5, 0.0968442
DataValue, 3.505, 0.0975738
DataValue, 3.5100000000000002, 0.0982813
DataValue, 3.515, 0.098980300000000007
DataValue, 3.52, 0.099677000000000016
DataValue, 3.525, 0.0999994
DataValue, 3.5300000000000002, 
DataValue, 3.535, 
DataValue, 3.54, 
DataValue, 3.545, 
DataValue, 3.5500000000000003, 
DataValue, 3.555, 
DataValue, 3.56, 
DataValue, 3.565, 
DataValue, 3.5700000000000003, 
DataValue, 3.575, 
DataValue, 3.58, 
DataValue, 3.585, 
DataValue, 3.59, 
DataValue, 3.595, 
DataValue, 3.6, 
DataValue, 3.605, 
DataValue, 3.61, 
DataValue, 3.615, 
DataValue, 3.62, 
DataValue, 3.625, 
DataValue, 3.63, 
DataValue, 3.6350000000000002, 
DataValue, 3.64, 
DataValue, 3.645, 
DataValue, 3.65, 
DataValue, 3.6550000000000002, 
DataValue, 3.66, 
DataValue, 3.665, 
DataValue, 3.67, 
DataValue, 3.6750000000000003, 
DataValue, 3.68, 
